Référence,Auteurs,anneecreation,titre,Date_acquisition,Entrée_base,Ecole_pays,Identifiant_Museofile,Nom_officiel_musée,genre,Sujet_représenté,Statut_juridique,Mode_acquisition_simplifié,Mode_acquisition,Ville,Région,latitude,Longitude,largeur,hauteur,techniques,support,genre_simplifie,image,image_Bool,datenaissance,anneenaissance,datemort,anneemort,nationalité,lieunaissance,lieumort,mouvement
50410004410,MOREAU Gustave,1885,Ébauche pour le Triomphe d'Alexandre le Grand,1898,1999,France,M5041,musée Gustave Moreau,Non renseigné,représentation non figurative (effet de couleur),propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,27,28,peinture à l'huile,carton toile,Non renseigné,,False,1826-04-06,1826,1898-04-18,1898,France,Paris,Rennes,symbolisme
50410004411,MOREAU Gustave,1850,Ébauche,1898,1999,France,M5041,musée Gustave Moreau,Non renseigné,Non renseigné,propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,21,27,peinture à l'huile,bois,Non renseigné,,False,1826-04-06,1826,1898-04-18,1898,France,Paris,Rennes,symbolisme
50410004412,MOREAU Gustave,1866,Sans titre,1898,1999,France,M5041,musée Gustave Moreau,Non renseigné,Non renseigné,propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,,,peinture à l'huile,bois,Non renseigné,,False,1826-04-06,1826,1898-04-18,1898,France,Paris,Rennes,symbolisme
50410004413,MOREAU Gustave,1850,Fée dans une grotte,1898,1999,France,M5041,musée Gustave Moreau,Non renseigné,Non renseigné,propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,16,20,peinture à l'huile,bois,Non renseigné,,False,1826-04-06,1826,1898-04-18,1898,France,Paris,Rennes,symbolisme
50410004414,MOREAU Gustave,1850,Narcisse,1898,1999,France,M5041,musée Gustave Moreau,peinture mythologique,figure mythologique (Narcisse myth),propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,18,25,peinture à l'huile,bois,Peinture mythologique,,False,1826-04-06,1826,1898-04-18,1898,France,Paris,Rennes,symbolisme
50410004415,MOREAU Gustave,1850,Saint Jérôme,1898,1999,France,M5041,musée Gustave Moreau,art sacré,Non renseigné,propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,,,peinture à l'huile,bois,Art sacré,,False,1826-04-06,1826,1898-04-18,1898,France,Paris,Rennes,symbolisme
50410004416,MOREAU Gustave,1854,Cavaliers et Chevaux,1898,1999,France,M5041,musée Gustave Moreau,Non renseigné,Non renseigné,propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,25,35,peinture à l'huile,bois,Non renseigné,,False,1826-04-06,1826,1898-04-18,1898,France,Paris,Rennes,symbolisme
50410004417,MOREAU Gustave,1850,Rose thé,1898,1999,France,M5041,musée Gustave Moreau,Non renseigné,Non renseigné,propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,,,peinture à l'huile,bois,Non renseigné,,False,1826-04-06,1826,1898-04-18,1898,France,Paris,Rennes,symbolisme
50410004418,MOREAU Gustave,1872,Salomé,1898,1999,France,M5041,musée Gustave Moreau,art sacré,"scène biblique (intérieur, palais, Salomé, art de la danse, trône, Hérode, effet de lumière)",propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,,,peinture à l'huile,bois,Art sacré,,False,1826-04-06,1826,1898-04-18,1898,France,Paris,Rennes,symbolisme
50410004419,MOREAU Gustave,1872,Salomé dansant,1898,1999,France,M5041,musée Gustave Moreau,nu,"scène biblique (Salomé, femme, nu, couronne, art de la danse, lotus, panthère, musicien, bourreau, épée, Hérode, trône, palais, intérieur, effet de lumière)",propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,,,peinture à l'huile,bois,Nu,,False,1826-04-06,1826,1898-04-18,1898,France,Paris,Rennes,symbolisme
50410004420,MOREAU Gustave,1850,Pasiphaé,1898,1999,France,M5041,musée Gustave Moreau,Non renseigné,Non renseigné,propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,,,peinture à l'huile,bois,Non renseigné,,False,1826-04-06,1826,1898-04-18,1898,France,Paris,Rennes,symbolisme
50410004421,MOREAU Gustave,1876,Hercule et l'Hydre de Lerne,1898,1999,France,M5041,musée Gustave Moreau,peinture mythologique,Non renseigné,propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,22,25,peinture à l'huile,bois,Peinture mythologique,http://commons.wikimedia.org/wiki/Special:FilePath/Moreau%20-%20Hercule%20et%20l%27Hydre%20de%20Lerne%2C%20Cat.%20795.jpg,True,1826-04-06,1826,1898-04-18,1898,France,Paris,Rennes,symbolisme
50410004422,MOREAU Gustave,1850,Saint Sébastien,1898,1999,France,M5041,musée Gustave Moreau,art sacré,Non renseigné,propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,,,peinture à l'huile,bois,Art sacré,,False,1826-04-06,1826,1898-04-18,1898,France,Paris,Rennes,symbolisme
50410004423,MOREAU Gustave,1875,Vie de l'Humanité,1898,1999,France,M5041,musée Gustave Moreau,Non renseigné,Non renseigné,propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,,,peinture à l'huile,bois,Non renseigné,,False,1826-04-06,1826,1898-04-18,1898,France,Paris,Rennes,symbolisme
50410004424,MOREAU Gustave,1850,Ébauche,1898,1999,France,M5041,musée Gustave Moreau,Non renseigné,Non renseigné,propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,,,peinture à l'huile,bois,Non renseigné,,False,1826-04-06,1826,1898-04-18,1898,France,Paris,Rennes,symbolisme
50410004425,MOREAU Gustave,1850,Saint Sébastien et les Anges,1898,1999,France,M5041,musée Gustave Moreau,Non renseigné,Non renseigné,propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,,,peinture à l'huile,bois,Non renseigné,,False,1826-04-06,1826,1898-04-18,1898,France,Paris,Rennes,symbolisme
50410004426,MOREAU Gustave,1850,Pasiphaé,1898,1999,France,M5041,musée Gustave Moreau,Non renseigné,Non renseigné,propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,,,peinture à l'huile,bois,Non renseigné,,False,1826-04-06,1826,1898-04-18,1898,France,Paris,Rennes,symbolisme
50410004427,MOREAU Gustave,1867,Andromède,1898,1999,France,M5041,musée Gustave Moreau,peinture mythologique,"scène mythologique (Andromède, nudité, captif, dragon, Persée, équestre, cheval, chevalPégase, rocher, mer)",propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,43,55,peinture à l'huile,bois,Peinture mythologique,,False,1826-04-06,1826,1898-04-18,1898,France,Paris,Rennes,symbolisme
50410004428,MOREAU Gustave,1870,L'Église triomphante,1898,1999,France,M5041,musée Gustave Moreau,allégorie,"figure (allégorie : église : représenté en : ange, bras : écarté, bannière)",propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,27,36,peinture à l'huile,bois,Allégorie,,False,1826-04-06,1826,1898-04-18,1898,France,Paris,Rennes,symbolisme
50410004429,MOREAU Gustave,1890,Orphée sur la tombe d'Eurydice,1898,1999,France,M5041,musée Gustave Moreau,paysage,"paysage (Orphée : tristesse, tombeau, forêt : automne, arbre : mort)",propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,38,47,peinture à l'huile,bois,Paysage,,False,1826-04-06,1826,1898-04-18,1898,France,Paris,Rennes,symbolisme
50410004430,MOREAU Gustave,1875,Moïse exposé sur le Nil,1898,1999,France,M5041,musée Gustave Moreau,Non renseigné,Non renseigné,propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,42,32,peinture à l'huile,bois,Non renseigné,,False,1826-04-06,1826,1898-04-18,1898,France,Paris,Rennes,symbolisme
50410004432,MOREAU Gustave,1850,Saint Sébastien,1898,1999,France,M5041,musée Gustave Moreau,art sacré,Non renseigné,propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,,,peinture à l'huile,bois,Art sacré,,False,1826-04-06,1826,1898-04-18,1898,France,Paris,Rennes,symbolisme
50410004433,MOREAU Gustave,,Andromède,1898,1999,France,M5041,musée Gustave Moreau,peinture mythologique,"scène mythologique (Andromède, nudité, bord de mer, Persée, dragon)",propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,20,25,peinture à l'huile,bois,Peinture mythologique,,False,1826-04-06,1826,1898-04-18,1898,France,Paris,Rennes,symbolisme
50410004490,MOREAU Gustave,1858,Ruines de Rome : le Colisée vu des jardins de l'Angélicum des dominicains,1898,1999,France,M5041,musée Gustave Moreau,Non renseigné,"paysage (Rome : architecture, arènes, ruines, antiquité : Romain, jardin, terrasse)",propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,28,22,aquarelle,papier,Non renseigné,http://commons.wikimedia.org/wiki/Special:FilePath/Fran%C3%A7oise%20Foliot%20-%20Gustave%20Moreau%20-%20Vue%20du%20Colis%C3%A9e%20%282%29.jpg,True,1826-04-06,1826,1898-04-18,1898,France,Paris,Rennes,symbolisme
50410004618,MOREAU Gustave,1885,La Licorne,1898,1999,France,M5041,musée Gustave Moreau,scène de genre,"scène (femme : nudité, vêtement : Moyen Age, licorne)",propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,40,78,peinture à l'huile,bois,Scène de genre,,False,1826-04-06,1826,1898-04-18,1898,France,Paris,Rennes,symbolisme
50410004679,MOREAU Gustave,1850,Léda,1898,1999,France,M5041,musée Gustave Moreau,peinture mythologique,Non renseigné,propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,33,40,peinture à l'huile,bois,Peinture mythologique,,False,1826-04-06,1826,1898-04-18,1898,France,Paris,Rennes,symbolisme
50410004942,MOREAU Gustave,1886,La Vie de l'humanité,1898,1999,France,M5041,musée Gustave Moreau,nu,"suite de scènes;scène biblique (Salvator Mundi, ange, sang, dans les airs);scène biblique (Adam, Eve, nu, Paradis terrestre, prière, lever du jour : soleil);scène biblique (Adam, Eve, nu, Paradis terrestre, promenade, midi, oiseau, animal);scène biblique (Adam, Eve, nu, Paradis terrestre, sommeil, soir);scène mythologique (Hésiode, muse, lyre, inspiration);scène mythologique (Orphée : chant, muse, colonne commémorative, animal);scène mythologique (Hésiode : homme, pleurant, muse : départ, tristesse);scène biblique (Caïn : labour à la charrue, Abel : semailles);scène biblique (Caïn : repos, solitude, Abel : offrande religieuse);scène biblique (Caïn : meurtre, Abel : cadavre,soir)",propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,,,peinture à l'huile,bois,Nu,http://commons.wikimedia.org/wiki/Special:FilePath/Gustave%20Moreau%20002.jpg,True,1826-04-06,1826,1898-04-18,1898,France,Paris,Rennes,symbolisme
50410005037,MOREAU Gustave,1850,Lucrèce et Tarquin,1898,1999,France,M5041,musée Gustave Moreau,nu,"scène historique (viol, Tarquin Sextus : Romain, Lucrèce : femme, nu, peur, viol, intérieur : à l'antique, lit : colonne, fronton, candélabre, table, sculpture, loup, symbole : Rome)",propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,145,127,peinture à l'huile,bois,Nu,,False,1826-04-06,1826,1898-04-18,1898,France,Paris,Rennes,symbolisme
50410005057,MOREAU Gustave,1850,Portrait de Gustave Moreau par lui-même,1898,1999,France,M5041,musée Gustave Moreau,autoportrait,"autoportrait (Moreau Gustave, jeune homme, en buste, de trois-quarts)",propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,32,41,peinture à l'huile,bois,Portrait,http://commons.wikimedia.org/wiki/Special:FilePath/GustaveMoreau02.jpg,True,1826-04-06,1826,1898-04-18,1898,France,Paris,Rennes,symbolisme
50410005064,MOREAU Gustave,1846,Léda,1898,1999,France,M5041,musée Gustave Moreau,peinture mythologique,"scène mythologique (Léda, Jupiter : représenté en : cygne)",propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,40,32,peinture à l'huile,bois,Peinture mythologique,,False,1826-04-06,1826,1898-04-18,1898,France,Paris,Rennes,symbolisme
50410005065,MOREAU Gustave,1880,Hélène,1898,1999,France,M5041,musée Gustave Moreau,peinture mythologique,"figure mythologique (Hélène : femme, vêtement, couronne)",propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,45,55,peinture à l'huile,carton toile,Peinture mythologique,,False,1826-04-06,1826,1898-04-18,1898,France,Paris,Rennes,symbolisme
50410005066,MOREAU Gustave,1850,Hercule chez les filles de Thespius,1898,1999,France,M5041,musée Gustave Moreau,peinture mythologique,Non renseigné,propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,29,39,peinture à l'huile,bois,Peinture mythologique,,False,1826-04-06,1826,1898-04-18,1898,France,Paris,Rennes,symbolisme
50410005067,MOREAU Gustave,1875,Ébauche,1898,1999,France,M5041,musée Gustave Moreau,Non renseigné,Non renseigné,propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,32,25,peinture à l'huile,bois,Non renseigné,,False,1826-04-06,1826,1898-04-18,1898,France,Paris,Rennes,symbolisme
50410005445,MOREAU Gustave,1850,Étude pour Sainte Cécile,1898,1999,France,M5041,musée Gustave Moreau,art sacré,Non renseigné,propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,,,peinture à l'huile,bois,Art sacré,,False,1826-04-06,1826,1898-04-18,1898,France,Paris,Rennes,symbolisme
50410005478,MOREAU Gustave,1850,Fuite de Darius,1898,1999,France,M5041,musée Gustave Moreau,peinture d'histoire,"scène historique (conquêtes d'Alexandre, fuite, Darius III, couché, blessé, cheval)",propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,16,27,peinture à l'huile,bois,Peinture d'histoire,,False,1826-04-06,1826,1898-04-18,1898,France,Paris,Rennes,symbolisme
50410005609,MOREAU Gustave,1848,Pauline Moreau en Vierge,1898,1999,France,M5041,musée Gustave Moreau,portrait de profil,"portrait (Moreau Pauline : tête, de profil, représenté en : Vierge)",propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,,,peinture à l'huile,bois,Portrait,,False,1826-04-06,1826,1898-04-18,1898,France,Paris,Rennes,symbolisme
50410005662,MOREAU Gustave,1875,Moïse exposé,1898,1999,France,M5041,musée Gustave Moreau,Non renseigné,Non renseigné,propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,45,55,peinture à l'huile,bois,Non renseigné,,False,1826-04-06,1826,1898-04-18,1898,France,Paris,Rennes,symbolisme
50410005663,MOREAU Gustave,1850,Étude de nu,1898,1999,France,M5041,musée Gustave Moreau,nu,Non renseigné,propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,73,44,peinture à l'huile,bois,Nu,,False,1826-04-06,1826,1898-04-18,1898,France,Paris,Rennes,symbolisme
50410005665,MOREAU Gustave,1850,Centaures,1898,1999,France,M5041,musée Gustave Moreau,Non renseigné,Non renseigné,propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,115,90,peinture à l'huile,bois,Non renseigné,,False,1826-04-06,1826,1898-04-18,1898,France,Paris,Rennes,symbolisme
50410005666,MOREAU Gustave,1854,Étude pour Moïse ôtant ses sandales,1898,1999,France,M5041,musée Gustave Moreau,art sacré,Non renseigné,propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,38,57,peinture à l'huile,carton toile,Art sacré,,False,1826-04-06,1826,1898-04-18,1898,France,Paris,Rennes,symbolisme
50410005786,MOREAU Gustave,1847,Académie d'homme,1898,1999,France,M5041,musée Gustave Moreau,nu,Non renseigné,propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,,,peinture à l'huile,bois,Nu,,False,1826-04-06,1826,1898-04-18,1898,France,Paris,Rennes,symbolisme
50410005792,MOREAU Gustave,1870,Léda,1898,1999,France,M5041,musée Gustave Moreau,peinture mythologique,"scène mythologique (Léda : femme, nudité, Jupiter : représenté en : cygne, rayons lumineux, foudre, génie : offrande, couronne, fleur)",propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,205,220,peinture à l'huile,bois,Peinture mythologique,http://commons.wikimedia.org/wiki/Special:FilePath/MoreauLeda.jpg,True,1826-04-06,1826,1898-04-18,1898,France,Paris,Rennes,symbolisme
50410005990,MOREAU Gustave,1885,Venise,1898,1999,France,M5041,musée Gustave Moreau,allégorie,"figure (allégorie, Venise, femme, nudité, couché, aile)",propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,,,peinture à l'huile,bois,Allégorie,,False,1826-04-06,1826,1898-04-18,1898,France,Paris,Rennes,symbolisme
50410006360,MOREAU Gustave,1870,Mort d'un jeune croisé,1898,1999,France,M5041,musée Gustave Moreau,Non renseigné,Non renseigné,propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,,,Non renseigné,Non renseigné,Non renseigné,,False,1826-04-06,1826,1898-04-18,1898,France,Paris,Rennes,symbolisme
50410006361,MOREAU Gustave,1876,Hercule et l'Hydre de Lerne,1898,1999,France,M5041,musée Gustave Moreau,peinture mythologique,"scène mythologique (Hercule, massue, dragon : Hydre de Lerne, cadavre, source : Amymoné);fond de paysage (rocher)",propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,132,155,peinture à l'huile,bois,Peinture mythologique,http://commons.wikimedia.org/wiki/Special:FilePath/Moreau%20-%20Hercule%20et%20l%27Hydre%20de%20Lerne%2C%20Cat.%2026.jpg,True,1826-04-06,1826,1898-04-18,1898,France,Paris,Rennes,symbolisme
50410006362,MOREAU Gustave,1862,Les Prétendants,1898,1999,France,M5041,musée Gustave Moreau,scène de genre,"scène (Athéna : femme, rayons lumineux, Ulysse, groupe de figures : prince, mort, violence, intérieur : à l'antique, colonne, pilastre, fronton, statue)",propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,385,343,peinture à l'huile,bois,Scène de genre,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Suitors%20by%20Gustave%20Moreau%20%281852-1853%29.jpg,True,1826-04-06,1826,1898-04-18,1898,France,Paris,Rennes,symbolisme
50410006365,MOREAU Gustave,1890,Le Retour des Argonautes,1898,1999,France,M5041,musée Gustave Moreau,peinture mythologique,"scène mythologique (groupe de figures : argonautes, Jason, homme, femme, bateau à voiles, tête d'animal, bélier);dauphin orn;fond de paysage",propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,215,434,peinture à l'huile,bois,Peinture mythologique,http://commons.wikimedia.org/wiki/Special:FilePath/Retour%20des%20Argonautes.jpg,True,1826-04-06,1826,1898-04-18,1898,France,Paris,Rennes,symbolisme
50410006366,MOREAU Gustave,1860,Tyrtée chantant pendant le combat,1898,1999,France,M5041,musée Gustave Moreau,scène de genre,"scène (Tyrtée : homme de lettres : poésie, à l'antique, vêtement, victoire, soldat, cheval, combat, cadavre)",propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,,,peinture à l'huile,bois,Scène de genre,,False,1826-04-06,1826,1898-04-18,1898,France,Paris,Rennes,symbolisme
50410006367,MOREAU Gustave,1850,Le Bon Samaritain,1898,1999,France,M5041,musée Gustave Moreau,art sacré,Non renseigné,propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,46,33,peinture à l'huile,bois,Art sacré,,False,1826-04-06,1826,1898-04-18,1898,France,Paris,Rennes,symbolisme
50410006368,MOREAU Gustave,1850,Martyre,1898,1999,France,M5041,musée Gustave Moreau,scène de genre,scène (martyre),propriété de l'État,don,legs,Paris,Ile-de-France,48.8589,2.3469,46,33,peinture à l'huile,bois,Scène de genre,,False,1826-04-06,1826,1898-04-18,1898,France,Paris,Rennes,symbolisme
